Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,SD_1,SD_2,SD_3,SD_4,SD_5,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
dvdtmax-vmax-vrest-APD50-carest,0.8125,0.6875,0.8125,0.854545455,0.777777778,0.9375,0.6,0.567857143,1,0.818181818,0.777777778,0.75,4.3999813,2.5714215,3.999988,0.440000616,0.571429,1.33E-06,0.666666667,0.6,0.727272727,0.210269177,0.924170616,0.766666667,-14.016402,20.98525156,-33.08868665,29.6599859,92.3793296,69.11146997,-86.6441898,72.03390709,40.81753408,-88.03022061,287.2062878,7.28E-05,2.416227739,1.184759215,0.020798121,64.31807536,3.84E-06,1,1,0.9895,0.9935,1,1,0.995,1,0.959,0.997,0.9995,0.919,0.95,0.8215,0.7715,0.999,0.197,0.7595,0.999,1,0.994,0,1,1,1,0.9955,0.5605,0.9995
dvdtmax-APD50-carest-CaTD50-CaTD90,0.75,0.625,0.8125,0.890909091,0.80952381,0.958333333,0.6,0.428571429,1,0.818181818,0.777777778,0.75,3.29998735,1.92856725,3.999988,0.488889514,0.734694219,1.33E-06,0.6,0.5,0.727272727,0.221869712,0.938388626,0.766666667,-33.08412137,-24.86123621,-4.130511768,-32.95546356,154.5581972,-105.3950435,277.0938141,72.03390709,287.2062878,7.28E-05,327.3555683,768.6720229,2.416227739,64.31807536,3.84E-06,22.17761135,46.44521373,1,1,0.997,0.9595,1,1,0.807,1,0.9265,0.8985,0.941,0.9875,0.6875,0.2225,0.954,0.908,0.102,0.737,0.9375,1,0.4695,1,0.997974684,1,0.9965,0.643,0.4425,1
vmax-APD50-APD90-carest-CaTD90,0.8125,0.5625,0.75,0.927272727,0.777777778,0.895833333,1,0.142857143,0.75,0.727272727,0.888888889,0.666666667,3.666656889,1.285711714,2.999992,1.38E-06,0.964285754,0.333334222,0.769230769,0.222222222,0.6,0.28888704,0.933649289,0.766666667,1.774816182,14.00129261,15.5124639,35.8534658,-30.5697009,23.342825,21.3411993,40.81753408,287.2062878,364.2659437,7.28E-05,768.6720229,1.184759215,64.31807536,92.85975461,3.84E-06,46.44521373,0.9995,1,0.6505,1,1,0.9895,0.747,1,0.8025,0.95,0.994,0.169,0.3485,0.3335,0.7205,0.9615,0.104,0.3465,0.8135,1,1,1,1,1,1,0.785,0.9825,1
vrest-APD90-camax-carest-CaTD50,0.8125,0.6875,0.75,0.872727273,0.777777778,0.927083333,0.6,0.428571429,1,0.818181818,0.777777778,0.666666667,4.3999813,2.5714215,2.999994,0.440000616,0.714286,1.50E-06,0.666666667,0.5,0.666666667,0.265814901,0.909952607,0.766666667,0.417956994,25.22295259,84.28454952,17.29481089,56.47103442,-94.69418577,27.99332893,-88.03022061,364.2659437,0.000222565,7.28E-05,327.3555683,0.020798121,92.85975461,3.76E-05,3.84E-06,22.17761135,1,1,0.9995,0.972,1,0.996,0.998,1,0.9915,0.976,1,0.9225,0.89,5.00E-04,0.8405,0.979,0.203,0.378,1,1,1,0,1,1,1,0.968,0.9025,0.9945
qNet-dvdtmax-vrest-max_dv-camax,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.727272727,0.21356568,0.924170616,0.733333333,-6.604414604,34.33119373,-44.26418405,-12.92594463,48.1047097,11.56399339,-20.98369131,63.95253604,72.03390709,-88.03022061,-0.292902106,0.000222565,15.85634121,2.416227739,0.020798121,0.063732419,3.76E-05,1,1,0.9705,0.9955,1,1,0.996,1,0.948,0.999,0.9995,0.969,0.9915,0.9935,0.7895,0.999,0.137,0.721,0.996,1,1,0,1,1,1,0.999,0.5775,1
qNet-dvdtmax-vrest-max_dv-carest,0.8125,0.6875,0.8125,0.854545455,0.825396825,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.25000075,0.666666667,0.615384615,0.727272727,0.21612218,0.924170616,0.733333333,-10.17916665,30.85736282,-44.87809493,-3.759009727,51.56992503,13.0566534,-35.01117174,63.95253604,72.03390709,-88.03022061,-0.292902106,7.28E-05,15.85634121,2.416227739,0.020798121,0.063732419,3.84E-06,1,1,0.9755,0.9955,1,1,0.9955,1,0.945,0.999,0.999,0.979,0.9915,0.933,0.7855,0.9995,0.1405,0.7325,0.997,1,1,0,1,1,1,0.999,0.558,1
qNet-dvdtmax-vrest-max_dv-CaTD50,0.8125,0.625,0.75,0.890909091,0.761904762,0.875,0.6,0.285714286,1,0.818181818,0.777777778,0.666666667,4.3999813,1.92856725,2.999994,0.440000616,0.80357165,1.50E-06,0.666666667,0.4,0.666666667,0.290349956,0.924170616,0.733333333,-8.573981114,94.28587559,-142.0850009,-36.44038085,124.3108909,-12.77246395,59.93891637,63.95253604,72.03390709,-88.03022061,-0.292902106,327.3555683,15.85634121,2.416227739,0.020798121,0.063732419,22.17761135,1,1,0.999,0.9985,1,1,0.9995,1,0.7565,0.987,0.879,0.9405,0.9625,0.0155,0.5485,0.987,0.0425,0.519,0.778,1,1,0,1,1,1,1,0.865,1
qNet-dvdtmax-carest-CaTD50-CaTD90,0.8125,0.625,0.8125,0.909090909,0.761904762,0.916666667,0.6,0.571428571,0.75,0.818181818,0.666666667,0.75,4.3999813,1.92856725,3.999988,0.440000616,0.642857679,0.30000084,0.666666667,0.571428571,0.666666667,0.208012252,0.952606635,0.733333333,-34.67223911,3.670144015,-55.92040298,26.14039314,80.04427871,-98.99919349,193.437621,63.97825074,72.02405995,7.28E-05,327.3362708,768.6722188,15.86819615,2.434174718,3.85E-06,22.17423484,46.4212134,0.9985,1,0.407,0.9985,1,1,0.9695,1,0.847,0.9975,0.989,0.8085,0.9795,0.998,0.737,1,0.189,0.8325,0.994,1,0.965,0.614,1,1,1,0.996,0.3665,1
qNet-vmax-vrest-APD50-max_dv,0.8125,0.75,0.75,0.836363636,0.841269841,0.916666667,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,3.21427575,2.999994,0.440000616,0.48214344,0.30000084,0.666666667,0.666666667,0.666666667,0.243466395,0.909952607,0.733333333,-10.37828449,30.57517488,-64.12278349,-7.732582222,16.60002903,-36.87384629,21.05685222,63.95253604,40.81753408,-88.03022061,287.2062878,-0.292902106,15.85634121,1.184759215,0.020798121,64.31807536,0.063732419,1,1,0.9335,0.997,1,0.9995,0.9885,1,0.932,0.998,0.997,0.966,0.981,0.9685,0.7865,1,0.1135,0.58,0.995,1,1,0,1,1,1,0.996,0.7615,1
qNet-vmax-vrest-APD50-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.927083333,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.666666667,0.221501597,0.91943128,0.733333333,-1.137617031,40.1118988,-46.61370256,-9.584578366,45.29672813,-1.913856622,11.82103621,63.95253604,40.81753408,-88.03022061,287.2062878,327.3555683,15.85634121,1.184759215,0.020798121,64.31807536,22.17761135,1,1,0.963,0.997,1,0.9995,0.9915,1,0.9395,0.998,0.9995,0.945,0.9925,0.878,0.7985,1,0.118,0.7215,0.996,1,1,0,1,1,1,0.998,0.5115,1
qNet-vmax-vrest-APD90-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.666666667,0.21559662,0.91943128,0.733333333,-0.769220202,40.31852799,-45.28841839,-8.982765895,45.96590323,-0.42724857,12.0178112,63.95253604,40.81753408,-88.03022061,364.2659437,327.3555683,15.85634121,1.184759215,0.020798121,92.85975461,22.17761135,1,1,0.962,0.997,1,0.9995,0.992,1,0.9395,0.9975,0.9995,0.9355,0.99,0.8815,0.798,1,0.1185,0.697,0.996,1,1,0,1,1,1,0.998,0.5615,1
qNet-vmax-vrest-max_dv-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.666666667,0.221190025,0.91943128,0.733333333,-0.837581878,40.35002083,-45.77939562,-9.634747944,46.25744032,-1.067516657,12.19796253,63.95253604,40.81753408,-88.03022061,-0.292902106,327.3555683,15.85634121,1.184759215,0.020798121,0.063732419,22.17761135,1,1,0.9635,0.997,1,0.9995,0.9915,1,0.9395,0.998,0.9995,0.942,0.993,0.874,0.799,1,0.118,0.7275,0.996,1,1,0,1,1,1,0.998,0.4965,1
qNet-vmax-vrest-camax-carest,0.8125,0.6875,0.8125,0.836363636,0.825396825,0.9375,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.30000084,0.666666667,0.615384615,0.666666667,0.234595503,0.91943128,0.733333333,-2.645680868,39.9236518,-55.61165242,-12.37973387,37.03397564,-23.63541933,20.61132591,63.97825074,40.79794507,-88.03028897,0.000222524,7.28E-05,15.86819615,1.331177912,0.020895704,3.76E-05,3.85E-06,1,1,0.907,0.997,1,0.9995,0.9895,1,0.9305,0.999,0.996,0.9685,0.9995,0.9805,0.797,0.999,0.1235,0.9065,0.9955,1,0.981,0,1,1,1,0.999,0.138,1
qNet-vmax-vrest-camax-CaTD50,0.8125,0.6875,0.8125,0.854545455,0.80952381,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.666666667,0.222139747,0.91943128,0.733333333,-1.856699621,39.7593233,-47.76878852,-11.33240927,47.60611819,-5.43312641,9.016932791,63.97825074,40.79794507,-88.03028897,0.000222524,327.3362708,15.86819615,1.331177912,0.020895704,3.76E-05,22.17423484,1,1,0.964,0.9965,1,0.9995,0.9925,1,0.9415,0.999,0.9995,0.9665,0.9985,0.915,0.8015,1,0.1175,0.8105,0.996,1,0.997,0,1,1,1,0.9985,0.3515,1
qNet-vmax-vrest-camax-CaTD90,0.8125,0.6875,0.75,0.836363636,0.825396825,0.90625,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,2.5714215,2.999994,0.488889514,0.48214344,0.30000084,0.6,0.666666667,0.666666667,0.258212517,0.914691943,0.733333333,-13.649112,69.0579833,-109.3966341,-17.40798456,66.85040781,-15.5467669,3.400693482,63.97825074,40.79794507,-88.03028897,0.000222524,768.6722188,15.86819615,1.331177912,0.020895704,3.76E-05,46.4212134,1,1,0.888,0.997,1,1,0.9875,1,0.905,0.999,0.994,0.965,0.9995,0.982,0.779,1,0.123,0.9045,0.995,1,0.974,0,1,1,1,0.9985,0.1475,1
qNet-vrest-APD50-camax-CaTD50,0.8125,0.6875,0.875,0.890909091,0.793650794,0.9375,0.6,0.571428571,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.5714215,5.99997,0.440000616,0.551020985,0.25000075,0.666666667,0.615384615,0.75,0.184871734,0.943127962,0.733333333,-8.749563873,30.89581696,-30.28220025,65.29886168,62.22107294,-55.39277411,-19.26200183,63.95253604,-88.03022061,287.2062878,0.000222565,327.3555683,15.85634121,0.020798121,64.31807536,3.76E-05,22.17761135,1,1,0.973,0.9955,1,1,0.9955,1,0.9525,0.998,1,0.955,0.986,0.9595,0.8035,0.999,0.145,0.7105,0.9955,1,1,0.003,1,1,1,0.998,0.6215,1
qNet-vrest-APD50-camax-CaTD90,0.8125,0.6875,0.8125,0.890909091,0.777777778,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.833333333,6.599938401,2.5714215,4.499979,0.440000616,0.551020985,0.272728066,0.666666667,0.615384615,0.727272727,0.194714236,0.947867299,0.733333333,-0.942472685,38.66772797,-33.53709423,58.98522273,11.57639827,-6.184484808,23.14801898,63.95253604,-88.03022061,287.2062878,0.000222565,768.6720229,15.85634121,0.020798121,64.31807536,3.76E-05,46.44521373,1,1,0.9695,0.995,1,1,0.995,1,0.945,0.999,0.9995,0.95,0.9915,0.9565,0.784,0.999,0.147,0.8155,0.996,1,0.995,5.00E-04,1,1,1,0.998,0.399,1
qNet-vrest-max_dv-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.872727273,0.793650794,0.9375,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.551020985,0.25000075,0.666666667,0.615384615,0.727272727,0.190725214,0.933649289,0.733333333,-21.78624968,18.11029037,-42.62798311,50.83618159,11.53162956,-38.83015187,83.89144804,63.95253604,-88.03022061,-0.292902106,327.3555683,768.6720229,15.85634121,0.020798121,0.063732419,22.17761135,46.44521373,1,1,0.972,0.9955,1,1,0.9955,1,0.9505,0.999,0.9985,0.984,0.994,0.953,0.7865,0.999,0.1505,0.7805,0.998,1,0.9995,0,1,1,1,0.999,0.492,1
qNet-vrest-camax-carest-CaTD50,0.8125,0.625,0.75,0.854545455,0.761904762,0.916666667,0.6,0.428571429,0.75,0.909090909,0.777777778,0.666666667,6.599938401,1.92856725,2.999994,0.440000616,0.734694219,0.272728066,0.666666667,0.5,0.666666667,0.273057397,0.914691943,0.733333333,-5.738015773,35.60962781,-39.29273301,57.43887487,38.17882582,-60.43413349,19.00913505,63.97825074,-88.03028897,0.000222524,7.28E-05,327.3362708,15.86819615,0.020895704,3.76E-05,3.85E-06,22.17423484,1,1,0.9715,0.9965,1,1,0.99,1,0.9245,0.999,0.998,0.9605,0.994,0.2235,0.7805,1,0.1305,0.826,0.9955,1,0.9885,0,1,1,1,0.9985,0.317,0.9995
qNet-APD50-APD90-CaTD50-CaTD90,0.8125,0.75,0.8125,0.836363636,0.841269841,0.927083333,0.6,0.571428571,0.75,0.909090909,0.777777778,0.75,6.599938401,3.21427575,3.999988,0.440000616,0.48214344,0.25000075,0.666666667,0.666666667,0.666666667,0.230158064,0.91943128,0.733333333,-16.81174516,22.48526874,-76.50574904,-123.7541549,108.0690067,-8.854336545,9.9667837,63.95253604,287.2062878,364.2659437,327.3555683,768.6720229,15.85634121,64.31807536,92.85975461,22.17761135,46.44521373,1,1,0.976,0.9965,1,1,0.9955,1,0.948,0.9985,1,0.9745,0.997,0.981,0.831,0.999,0.144,0.771,0.9975,1,1,0,1,1,1,0.9985,0.4725,0.9995
dvdtmax-vmax-max_dv-CaTD50-CaTD90,0.75,0.5625,0.75,0.909090909,0.761904762,0.916666667,0.8,0.142857143,0.75,0.636363636,0.777777778,0.75,2.749995188,1.285713,2.999992,0.275000997,0.918367452,0.333334222,0.666666667,0.25,0.6,0.258463129,0.933649289,0.733333333,-3.202264665,10.0233015,-27.54452124,40.07957591,8.064519564,-1.255235467,15.28168407,72.03390709,40.81753408,-0.292902106,327.3555683,768.6720229,2.416227739,1.184759215,0.063732419,22.17761135,46.44521373,0.9975,1,0.4485,0.996,1,0.9995,0.8215,1,0.8105,0.99,0.972,0.2265,0.358,0.7975,0.66,0.926,0.218,0.551,0.924,1,1,0.9995,0.993924051,1,1,0.8915,0.874,1
